Age,Gender,Height_m,Weight_kg,BMI,Activity_Level,Label,Recommendation
58,0,1.49,34.91,15.73,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
22,0,1.67,46.52,16.68,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,1,1.73,68.88,23.01,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
47,0,1.47,35.52,16.44,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,0,1.94,63.46,16.86,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,0,1.59,41.34,16.35,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,0,1.66,64.91,23.56,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
57,0,1.57,44.98,18.25,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,0,1.98,106.86,27.26,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,0,1.57,68.96,27.98,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
33,1,1.65,76.57,28.13,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,1,1.59,78.09,30.89,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
28,0,1.54,52.18,22,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
23,0,1.56,79.97,32.86,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
38,1,1.52,48.48,20.98,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
23,1,1.57,60.28,24.45,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
52,0,1.52,54.81,23.72,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,1,1.43,37.86,18.52,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
39,1,1.49,56.23,25.33,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
49,1,1.96,102.4,26.65,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
33,1,1.55,43.46,18.09,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,1,1.64,76.09,28.29,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
39,0,1.69,83.68,29.3,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
55,0,1.75,58.8,19.2,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
50,0,1.72,78.36,26.49,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
47,1,1.41,65.71,33.05,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
58,1,1.56,37.58,15.44,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,0,1.96,61.22,15.94,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
37,1,1.73,69.53,23.23,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,0,1.65,92.17,33.86,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
37,0,1.88,58.13,16.45,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,0,1.66,49.86,18.09,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
42,0,1.68,47.72,16.91,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.43,40.27,19.69,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
29,1,1.42,43.27,21.46,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
56,0,1.46,47.79,22.42,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,0,1.66,43.42,15.76,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
22,0,1.65,48.04,17.64,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
37,1,1.42,59.2,29.36,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
38,1,1.95,124.11,32.64,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,0,1.73,58.65,19.6,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,0,1.84,58.29,17.22,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
39,1,1.4,54.23,27.67,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
46,0,1.82,115.29,34.81,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
37,0,1.94,63.53,16.88,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,1,1.67,90.21,32.34,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
45,0,1.67,54.75,19.63,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
37,1,1.63,42.45,15.98,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,0,1.4,51.35,26.2,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
56,1,1.67,43.44,15.58,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
47,1,1.74,64.41,21.27,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
19,1,1.91,76.4,20.94,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
59,0,1.98,66.91,17.07,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,1,1.66,92.46,33.55,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
54,0,1.8,69.67,21.5,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
45,0,1.84,108.57,32.07,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
37,1,1.68,82.79,29.33,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.99,137.27,34.66,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,0,1.9,105.67,29.27,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
29,1,1.5,59.91,26.63,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,1,1.91,81.87,22.44,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,0,1.77,97.56,31.14,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
45,0,1.94,131.03,34.82,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
56,1,1.83,104.66,31.25,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,0,1.8,50.67,15.64,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
40,1,1.42,34.02,16.87,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
20,0,1.83,100.95,30.15,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
50,1,1.56,36.55,15.02,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,1,1.84,69.33,20.48,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
23,1,1.44,50.87,24.53,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,1,1.82,101.55,30.66,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,0,1.82,54.29,16.39,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,1,1.87,59.37,16.98,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,1,1.85,65.74,19.21,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
53,1,1.56,70.77,29.08,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
26,0,1.95,119.5,31.43,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,0,1.96,62.58,16.29,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,0,1.59,40.06,15.84,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
52,0,1.64,59.69,22.19,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,0,1.7,91.29,31.59,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
49,1,1.48,46.33,21.15,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
58,0,1.95,79.58,20.93,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
21,1,1.87,57.09,16.33,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
42,1,1.62,43.58,16.61,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,1,1.51,41.04,18,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,0,1.42,63.55,31.52,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,1,1.63,46.94,17.67,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
54,1,1.41,32,16.1,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,1,1.75,99.86,32.61,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
47,1,1.53,46.25,19.76,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,0,1.67,86.58,31.05,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
36,0,1.84,97,28.65,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
19,1,1.57,42.92,17.41,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
25,0,1.76,49.53,15.99,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
20,0,1.55,38.17,15.89,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,1,1.8,64.95,20.05,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.8,80.47,24.84,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
28,0,1.82,57.9,17.48,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.82,83.72,25.27,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
52,0,1.79,58.76,18.34,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
33,0,1.57,45.03,18.27,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
57,0,1.68,69.17,24.51,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
32,1,1.96,107.8,28.06,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.64,60.51,22.5,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
20,0,1.6,46.29,18.08,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
48,0,1.79,67.83,21.17,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
38,1,1.48,55.58,25.37,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.45,65.29,31.05,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
20,1,1.5,71.94,31.97,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,0,1.91,113.11,31.01,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,0,1.99,81.44,20.56,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
34,0,1.8,55.16,17.02,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,0,1.79,80.94,25.26,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,0,1.54,41.5,17.5,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
35,0,1.44,65.62,31.65,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
55,0,1.6,69.8,27.27,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
52,0,1.87,52.54,15.02,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
35,1,1.43,68.68,33.58,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
33,0,1.41,41.86,21.06,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
20,0,1.51,44.62,19.57,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
52,0,1.84,57.4,16.95,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
54,1,1.56,51.96,21.35,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
32,1,1.67,74.3,26.64,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.64,83.6,31.08,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
49,1,1.86,55.02,15.9,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
29,1,1.44,54.94,26.5,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
46,0,1.54,44.19,18.63,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
31,1,1.82,84.4,25.48,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,0,1.65,66.96,24.6,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
57,0,1.58,56.64,22.69,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
44,1,1.63,92.27,34.73,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,0,1.92,77.86,21.12,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
20,0,1.62,43.42,16.54,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
37,1,1.92,119.67,32.46,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
57,1,1.45,72.54,34.5,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,1,1.67,83.88,30.08,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,1,1.89,56.71,15.88,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
59,1,1.66,73.01,26.49,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,1,1.97,65.65,16.92,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,1,1.54,38.71,16.32,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,1,1.45,49.5,23.54,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
52,0,1.44,40.4,19.48,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
58,1,1.99,68.8,17.37,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,1,1.97,62.12,16.01,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
22,1,1.46,59,27.68,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
23,1,1.8,76.24,23.53,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
32,0,1.73,85.34,28.51,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
19,1,1.64,64.78,24.08,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
35,0,1.95,64.2,16.88,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,1,1.53,53.05,22.66,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,0,1.99,69.74,17.61,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.5,71.04,31.57,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,1,1.98,83.24,21.23,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
28,0,1.91,59.76,16.38,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.81,58.87,17.97,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
33,0,1.9,57.65,15.97,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
37,1,1.42,35.29,17.5,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
18,0,1.71,52.42,17.93,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
56,1,1.51,51.74,22.69,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,1,1.66,43.2,15.68,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,1,1.56,37.2,15.29,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
19,0,1.46,38.48,18.05,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
49,1,1.92,65.91,17.88,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
25,0,1.42,31.17,15.46,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
48,1,1.8,49.8,15.37,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,1,1.87,70.71,20.22,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,1,1.76,84.26,27.2,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
36,1,1.93,114.58,30.76,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,1,1.59,54.92,21.72,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,1,1.86,84.99,24.57,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
49,1,1.6,80.53,31.46,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,1,1.95,71.91,18.91,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,0,1.87,76.67,21.92,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
52,0,1.55,65.41,27.22,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,0,1.55,41.4,17.23,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
57,1,1.86,88.79,25.66,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,0,1.47,45.94,21.26,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
27,0,1.45,47.55,22.62,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.71,57.78,19.76,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
41,0,1.76,63.95,20.65,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
35,0,1.7,83.36,28.84,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
42,0,1.65,41.51,15.25,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
56,0,1.8,102.72,31.7,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
46,1,1.51,36.77,16.13,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.87,61.57,17.61,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
51,0,1.61,42.92,16.56,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
40,1,1.54,50.28,21.2,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,0,1.92,62.46,16.94,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,1,1.61,45.79,17.66,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
51,0,1.57,51.48,20.88,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,1,1.94,100.25,26.64,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,0,1.89,71.08,19.9,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
50,0,1.78,52.87,16.69,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,1,1.64,89.23,33.18,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
24,0,1.97,109.12,28.12,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
37,0,1.46,48.31,22.66,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
45,1,1.84,75.63,22.34,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,0,1.97,109.08,28.11,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,1,1.91,59.53,16.32,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
51,0,1.49,43.54,19.61,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.7,68.11,23.57,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
39,0,1.48,57.29,26.15,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,1,1.84,107.94,31.88,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
56,1,1.43,43.77,21.41,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
39,1,1.53,35.89,15.33,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,0,1.54,82,34.57,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,0,1.62,42.57,16.22,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,0,1.85,59.48,17.38,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
47,0,1.93,91.82,24.65,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,1,1.63,59.59,22.43,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
27,1,1.57,48.44,19.65,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
22,0,1.43,37.13,18.16,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,1,1.57,83.56,33.9,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
36,1,1.97,64.48,16.62,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
54,1,1.56,70.17,28.83,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
